-3384485.8919464243 4218935.44253473 10.542 2008
-3366759.5302313166 4239498.872010198 15.729 2008
-3375261.47345908 4230920.652025263 0.837 2008
-3372246.8153435946 4263808.678522512 10.279 2008
-3363895.821122964 4294330.63584784 13.264 2008
-3375191.930567926 4230801.845824231 1.194 2008
-3374866.7353268983 4232061.764149744 1.957 2008
-3375828.5019988106 4231029.420170901 2.059 2008
-3377421.253187799 4224185.349890979 12.376 2008
-3368115.8552696183 4264991.239662746 10.561 2008
-3365332.490972938 4262957.956073475 13.666 2008
-3374990.483879879 4272092.382414399 13.367 2008
-3377770.263116778 4215451.481600622 9.41 2008
-3381186.6436791634 4251194.089499061 7.623 2008
-3375929.3246814194 4269262.0157191325 9.004 2008
-3375318.629590632 4274548.6930548 10.175 2008
-3384686.9162321836 4220588.566021007 15.583 2008
-3374459.051266489 4207538.227631531 16.386 2008
-3374708.194645699 4208955.977980483 14.335 2008
-3374481.6907440485 4207571.396242289 16.537 2008
-3374500.0752431555 4207507.1469959095 16.569 2008
-3387381.5425923225 4275352.032704625 6.942 2008
-3374450.026584388 4207596.109099542 16.467 2008
-3387030.181202891 4275470.158267053 1.039 2008
-3357305.161652719 4218289.807271516 13.673 2008
-3383943.3187166997 4221363.878514487 14.848 2008
-3373493.8245397722 4233890.765365746 6.292 2008
-3373535.9000160536 4234029.3057611175 6.213 2008
-3361900.938859863 4264433.25623807 13.403 2008
-3374487.9930771883 4207617.362194861 16.723 2008
-3374518.30477591 4207546.93297252 16.711 2008
-3374249.31555884 4165036.0547785424 10.481 2008
-3374426.1963428636 4207531.706831399 16.753 2008
-3383341.1499445355 4157804.2043905174 8.213 2008
-3350196.8094099006 4178880.4169017933 13.103 2008
-3365563.200507895 4188959.3009946644 16.03 2008
-3346624.9035236323 4264504.392115031 14.602 2008
-3380580.451157415 4211787.572843049 16.38 2008
-3382093.7646938516 4225032.265930551 16.129 2008
-3366529.414614412 4215744.140526141 16.426 2008
-3382144.9883335824 4225090.08396081 16.622 2008
-3395113.159760452 4212010.433673274 1.533 2008
-3376164.9074931443 4151738.7327115806 13.05 2008
-3376773.523966404 4156955.332782861 6.023 2008
-3385457.300876137 4229856.768845614 16.202 2008
-3367800.5884199436 4199218.963237091 15.345 2008
-3374980.3287042873 4269655.059248686 11.627 2008
-3380873.7300640326 4250244.109209277 9.23 2008
-3367192.739686793 4246008.6965723755 0.68 2008
-3363843.9405708434 4192772.714322702 16.444 2008
-3384598.258737604 4224847.782323807 19.082 2008
-3400647.1343331784 4275462.24616527 7.856 2008
-3393610.1776770195 4227416.795161844 10.758 2008
-3398614.0061182277 4272754.265444538 2.496 2008
-3373667.4383322042 4271391.67713185 10.806 2008
-3382277.6689804015 4247646.24944097 7.664 2008
-3379493.5148549695 4240050.0846363995 15.001 2008
-3398574.7465113704 4272723.760538685 2.434 2008
-3400574.850467962 4275158.767249618 7.731 2008
-3381998.382284452 4234257.179504143 15.917 2008
-3373601.0026589297 4271419.676474028 10.861 2008
-3400525.329232834 4276521.779376619 8.857 2008
-3400078.4140847335 4274660.72055432 6.656 2008
-3398819.4003268136 4272906.940752334 3.254 2008
-3399056.611363235 4273097.9005110655 3.801 2008
-3398594.6800270863 4272487.794637997 2.669 2008
-3398673.802735918 4272757.003805909 2.911 2008
-3376044.129320034 4151685.6218086896 13.781 2008
-3400411.4379008906 4275122.907654938 7.66 2008
-3376304.5064607626 4235205.729210659 3.673 2008
-3379028.657307688 4229766.835218534 17.848 2008
-3391752.7741004033 4272416.217628875 1.278 2008
-3381882.4610523684 4212492.54786586 19.152 2008
-3400671.0498578465 4275274.478666428 7.782 2008
-3398979.616988644 4272736.173847238 3.134 2008
-3398799.9952008557 4272382.4987797905 2.559 2008
-3398821.878322363 4272498.273285149 2.39 2008
-3398776.300505369 4272622.32546578 2.722 2008
-3398958.596979983 4272509.079949474 3.178 2008
-3399061.075783336 4272705.245750396 3.564 2008
-3395082.606051892 4276455.28121599 2.981 2008
-3397685.907057855 4272658.362087797 0.447 2008
-3399276.6742361654 4273213.74073228 4.185 2008
-3366741.7900204468 4204334.318180244 16.741 2008
-3366763.829536668 4204293.415639548 16.733 2008
-3398828.447881288 4272775.3059460055 2.913 2008
-3398933.6488656555 4272989.721431708 3.407 2008
-3399016.6263109967 4272405.049547041 2.804 2008
-3379080.0781220477 4239106.5770437885 4.557 2008
-3379685.378574292 4166899.6154924915 7.009 2008
-3380149.2202525963 4212957.3650164185 18.142 2008
-3369980.669873192 4228954.393137112 16.667 2008
-3392703.944892481 4227280.785139976 15.877 2008
-3398478.2763040075 4272400.331754131 0.997 2008
-3368785.886648533 4225978.837228564 9.8 2008
-3374722.369228651 4149812.441597346 2.921 2008
-3399055.5842039734 4272727.336700504 3.067 2008
-3369987.771254057 4228946.46427038 16.653 2008
-3369932.581063201 4228943.666826583 16.587 2008
-3399012.344134719 4272655.098109735 2.872 2008
-3398346.0828913213 4272121.822071455 0.674 2008
-3369819.740115638 4228962.143458573 17.048 2008
-3386239.3263052343 4230651.9618975 17.325 2008
-3400659.810797201 4275563.605685086 7.791 2008
-3398532.8092472916 4272433.388957832 2.808 2008
-3398476.2816980183 4272630.9354293365 1.945 2008
-3399569.493673344 4274081.048438018 5.191 2008
-3399264.8728127545 4273392.112931374 4.199 2008
-3398562.386741928 4272695.6282764925 1.962 2008
-3399064.677794855 4273015.907128833 4.109 2008
-3384677.838752537 4222329.020192739 15.08 2008
-3361813.1294464497 4176831.307242335 13.107 2008
-3398916.4129598197 4272541.319973888 2.404 2008
-3356310.2216454875 4236705.812463509 15.561 2008
-3353929.9878115887 4169138.329206704 11.367 2008
-3368016.5994765754 4196449.288596793 15.158 2008
-3376546.0576563906 4221357.139959483 19.947 2008
-3376559.1284676506 4222339.52459983 22.26 2008
