0
0
0
0
52411
0
0
86610
64478
94652
36227
56354
0
0
0
82564
1.6911e+05
2.1537e+05
1.0068e+05
1.0869e+05
5.5375e+05
3.4819e+05
2.9795e+05
1.3386e+06
0
30181
94586
2.2151e+05
1.1451e+06
1.5495e+05
96591
62358
90551
42270
1.4908e+05
46319
98731
96658
0
0
38293
50375
0
0
1.9526e+05
2.3151e+05
2.1537e+05
0
0
0
30199
6.2376e+05
2.2542e+05
1.7901e+05
7.9671e+05
2.5144e+05
2.6558e+05
3.1188e+05
1.5894e+05
78510
1.6502e+05
0
0
32212
38232
50305
0
0
1.4083e+05
52290
1.067e+05
3.139e+05
2.877e+05
6.1762e+05
2.2326e+05
96468
4.6066e+05
1.2666e+05
0
76307
98440
62274
0
5.7942e+05
4.1643e+05
1.8107e+05
1.3276e+05
1.9713e+05
1.207e+05
38187
0
58381
0
1.3882e+05
46256
0
96510
1.2857e+05
0
0
0
0
36161
